RecordId,meetingid,rep_new,policy_level,date,organisation,purpose,department,Year,Quarter,Period
7155,9874,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7156,9875,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7157,9876,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7158,9877,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7159,9878,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7160,9879,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7161,9880,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7162,9881,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7163,9882,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7164,9883,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7165,9884,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7166,9885,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7167,9886,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7168,9887,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7169,9888,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7170,9889,Brandon Lewis MP,Brandon Lewis,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7171,9890,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7172,9891,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7173,9892,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7174,9893,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7175,9894,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7176,9895,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7177,9896,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7178,9897,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7179,9898,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7180,9899,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7181,9900,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7182,9901,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7183,9902,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7184,9903,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7185,9904,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7186,9905,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7187,9906,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7188,9907,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7189,9908,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7190,9909,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7191,9910,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7192,9911,Brandon Lewis MP,Brandon Lewis,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7193,9912,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7194,9913,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7195,9914,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7196,9915,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7197,9916,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7198,9917,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7199,9918,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7200,9919,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7201,9920,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7202,9921,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7203,9922,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7204,9923,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7205,9924,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7206,9925,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7207,9926,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7208,9927,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7209,9928,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7210,9929,Brandon Lewis MP,Brandon Lewis,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7211,9930,Kris Hopkins MP,Kris Hopkins,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7212,9931,Kris Hopkins MP,Kris Hopkins,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7213,9932,Kris Hopkins MP,Kris Hopkins,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7214,9933,Kris Hopkins MP,Kris Hopkins,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7215,9934,Kris Hopkins MP,Kris Hopkins,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7216,9935,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7217,9936,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7218,9937,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7219,9938,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7220,9939,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7221,9940,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7222,9941,Kris Hopkins MP,Kris Hopkins,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7223,9942,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7224,9943,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7225,9944,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7226,9945,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7227,9946,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7228,9947,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7229,9948,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7230,9949,Kris Hopkins MP,Kris Hopkins,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7231,9950,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7232,9951,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7233,9952,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7234,9953,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7235,9954,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7236,9955,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7237,9956,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7238,9957,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7239,9958,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7240,9959,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7241,9960,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7242,9961,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7243,9962,Stephen Williams MP,Stephen Williams,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7244,9963,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7245,9964,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7246,9965,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7247,9966,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7248,9967,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7249,9968,Stephen Williams MP,Stephen Williams,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7250,9969,Stephen Williams MP,Stephen Williams,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7251,9970,Stephen Williams MP,Stephen Williams,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7252,9971,Stephen Williams MP,Stephen Williams,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7253,9972,Stephen Williams MP,Stephen Williams,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7254,9973,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7255,9974,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7256,9975,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7257,9976,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7258,9977,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7259,9978,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7260,9979,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7261,9980,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7262,9981,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7263,9982,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7264,9983,Lord Ahmad,Lord Ahmad,2014-09-30T19:00:00Z,,,dclg,2014,Q4,2014 Q4
7265,9984,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7266,9985,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7267,9986,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7268,9987,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7269,9988,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7270,9989,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7271,9990,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7272,9991,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7273,9992,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7274,9993,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7275,9994,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7276,9995,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7277,9996,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7278,9997,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7279,9998,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7280,9999,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7281,10000,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7282,10001,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7283,10002,Lord Ahmad,Lord Ahmad,2014-11-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7284,10003,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7285,10004,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7286,10005,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7287,10006,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7288,10007,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7289,10008,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7290,10009,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7291,10010,Lord Ahmad,Lord Ahmad,2014-12-01T00:00:00Z,,,dclg,2014,Q4,2014 Q4
7292,10011,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7293,10012,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7294,10013,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7295,10014,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7296,10015,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7297,10016,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7298,10017,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7299,10018,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7300,10019,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7301,10020,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7302,10021,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7303,10022,,Secretary of State,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7304,10023,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7305,10024,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7306,10025,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7307,10026,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7308,10027,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7309,10028,,Secretary of State,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7310,10029,,Secretary of State,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7311,10030,,Secretary of State,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7312,10031,,Secretary of State,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7313,10032,,Secretary of State,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7314,10033,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7315,10034,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7316,10035,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7317,10036,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7318,10037,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7319,10038,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7320,10039,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7321,10040,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7322,10041,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7323,10042,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7324,10043,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7325,10044,Penny Mordaunt MP,Penny Mordaunt,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7326,10045,Penny Mordaunt MP,Penny Mordaunt,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7327,10046,Penny Mordaunt MP,Penny Mordaunt,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7328,10047,Penny Mordaunt MP,Penny Mordaunt,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7329,10048,Penny Mordaunt MP,Penny Mordaunt,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7330,10049,Penny Mordaunt MP,Penny Mordaunt,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7331,10050,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7332,10051,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7333,10052,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7334,10053,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7335,10054,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7336,10055,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7337,10056,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7338,10057,Penny Mordaunt MP,Penny Mordaunt,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7339,10058,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7340,10059,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7341,10060,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7342,10061,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7343,10062,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7344,10063,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7345,10064,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7346,10065,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7347,10066,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7348,10067,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7349,10068,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7350,10069,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7351,10070,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7352,10071,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7353,10072,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7354,10073,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7355,10074,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7356,10075,Brandon Lewis MP,Brandon Lewis,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7357,10076,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7358,10077,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7359,10078,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7360,10079,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7361,10080,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7362,10081,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7363,10082,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7364,10083,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7365,10084,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7366,10085,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7367,10086,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7368,10087,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7369,10088,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7370,10089,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7371,10090,Brandon Lewis MP,Brandon Lewis,2015-02-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7372,10091,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7373,10092,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7374,10093,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7375,10094,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7376,10095,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7377,10096,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7378,10097,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7379,10098,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7380,10099,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7381,10100,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7382,10101,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7383,10102,Brandon Lewis MP,Brandon Lewis,2015-03-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7384,10103,Kris Hopkins MP,Kris Hopkins,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7385,10104,Kris Hopkins MP,Kris Hopkins,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7386,10105,Kris Hopkins MP,Kris Hopkins,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7387,10106,Kris Hopkins MP,Kris Hopkins,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
7388,10107,Kris Hopkins MP,Kris Hopkins,2015-01-01T00:00:00Z,,,dclg,2015,Q1,2015 Q1
